year,creep in (mm),creep2 in (mm),?
2018,134.861111111,722.6308,0.1
2018,136.638888889,722.81512,0.1
2018,138.416666667,723.08826,0.1
2018,140.194444444,723.15991,0.1
2018,141.972222222,723.10443,0.1
2018,143.75,723.32886,0.1
2018,145.527777778,723.64978,0.1
2018,147.305555556,723.98688,0.1
2018,149.083333333,724.42047,0.1
2018,150.861111111,724.82159,0.1
2018,152.638888889,725.10236,0.1
2018,154.416666667,725.57599,0.1
2018,156.194444444,726.04974,0.1
2018,157.972222222,726.39447,0.1
2018,159.75,726.6275,0.1
2018,161.527777778,726.96454,0.1
2018,163.305555556,727.39716,0.1
2018,165.083333333,727.86328,0.1
2018,166.861111111,728.04755,0.1
2018,168.638888889,728.22424,0.1
2018,170.416666667,728.44104,0.1
2018,172.194444444,728.74567,0.1
2018,173.972222222,728.94623,0.1
2018,175.75,729.07513,0.1
2018,177.527777778,729.17926,0.1
2018,179.305555556,729.30719,0.1
2018,181.083333333,729.37213,0.1
2018,182.861111111,729.42847,0.1
2018,184.638888889,729.50012,0.1
2018,186.416666667,729.5163,0.1
2018,188.194444444,729.59656,0.1
2018,189.972222222,729.62903,0.1
2018,191.75,729.63666,0.1
2018,193.527777778,729.66913,0.1
2018,195.305555556,729.70068,0.1
2018,197.083333333,729.73315,0.1
2018,198.861111111,729.74933,0.1
2018,200.638888889,729.78088,0.1
2018,202.416666667,729.78949,0.1
2018,204.194444444,729.83722,0.1
2018,205.972222222,729.88593,0.1
2018,207.75,729.90985,0.1
2018,209.527777778,729.94995,0.1
2018,211.305555556,729.98138,0.1
2018,213.083333333,730.05402,0.1
2018,214.861111111,730.08649,0.1
2018,216.638888889,730.13422,0.1
2018,218.416666667,730.18195,0.1
2018,220.194444444,730.24689,0.1
2018,221.972222222,730.30328,0.1
2018,223.75,730.31091,0.1
2018,225.527777778,730.36725,0.1
2018,227.305555556,730.39874,0.1
2018,229.083333333,730.43121,0.1
2018,230.861111111,730.47131,0.1
2018,232.638888889,730.48761,0.1
2018,234.416666667,730.51147,0.1
2018,236.194444444,730.53534,0.1
2018,237.972222222,730.5592,0.1
2018,239.75,730.56781,0.1
2018,241.527777778,730.59167,0.1
2018,243.305555556,730.63177,0.1
2018,245.083333333,730.66425,0.1
2018,246.861111111,730.70435,0.1
2018,248.638888889,730.8161,0.1
2018,250.416666667,730.84857,0.1
2018,252.194444444,730.88104,0.1
2018,253.972222222,730.91254,0.1
2018,255.75,730.92877,0.1
2018,257.527777778,731.02521,0.1
2018,259.305555556,731.04913,0.1
2018,261.083333333,731.0816,0.1
2018,262.861111111,731.10547,0.1
2018,264.638888889,731.1217,0.1
2018,266.416666667,731.14563,0.1
2018,268.194444444,731.18469,0.1
2018,269.972222222,731.21716,0.1
2018,271.75,731.24109,0.1
2018,273.527777778,731.27356,0.1
2018,275.305555556,731.4502,0.1
2018,277.083333333,731.46552,0.1
2018,278.861111111,731.50562,0.1
2018,280.638888889,731.52185,0.1
2018,282.416666667,731.54572,0.1
2018,284.194444444,731.56195,0.1
2018,285.972222222,731.58679,0.1
2018,287.75,731.64215,0.1
2018,289.527777778,731.69092,0.1
2018,291.305555556,731.72235,0.1
2018,293.083333333,731.75488,0.1
2018,294.861111111,731.77875,0.1
2018,296.638888889,731.79498,0.1
2018,298.416666667,731.81122,0.1
2018,300.194444444,731.84271,0.1
2018,301.972222222,731.86755,0.1
2018,303.75,731.97168,0.1
2018,305.527777778,731.97168,0.1
2018,307.305555556,732.00317,0.1
2018,309.083333333,732.05951,0.1
2018,310.861111111,732.09961,0.1
2018,312.638888889,732.11584,0.1
2018,314.416666667,732.17218,0.1
2018,316.194444444,732.21228,0.1
2018,317.972222222,732.26007,0.1
2018,319.75,732.29254,0.1
2018,321.527777778,732.32501,0.1
2018,323.305555556,732.37274,0.1
2018,325.083333333,732.40521,0.1
2018,326.861111111,732.42047,0.1
2018,328.638888889,732.43677,0.1
2018,330.416666667,732.46057,0.1
2018,332.194444444,732.48541,0.1
2018,333.972222222,732.49304,0.1
2018,335.75,732.48541,0.1
2018,337.527777778,732.48541,0.1
2018,339.305555556,732.48541,0.1
2018,341.083333333,732.48541,0.1
2018,342.861111111,732.50934,0.1
2018,344.638888889,732.54181,0.1
2018,346.416666667,732.5733,0.1
2018,348.194444444,732.60577,0.1
2018,349.972222222,732.64587,0.1
2018,351.75,732.66974,0.1
2018,353.527777778,732.7337,0.1
2018,355.305555556,732.77386,0.1
2018,357.083333333,732.80627,0.1
2018,358.861111111,732.82257,0.1
2018,360.638888889,732.85413,0.1
2018,362.416666667,732.8703,0.1
2018,364.194444444,732.89423,0.1
2018,365.972222222,732.93433,0.1
2019,2.75,732.9505,0.1
2019,4.527777778,732.99823,0.1
2019,6.305555556,733.03076,0.1
2019,8.083333333,733.23126,0.1
2019,9.861111111,733.37549,0.1
2019,11.638888889,733.49677,0.1
2019,13.416666667,733.61713,0.1
2019,15.194444444,733.68872,0.1
2019,16.972222222,733.87305,0.1
2019,18.75,734.21021,0.1
2019,20.527777778,734.22638,0.1
2019,22.305555556,734.26648,0.1
2019,24.083333333,734.33911,0.1
2019,25.861111111,734.39545,0.1
2019,27.638888889,734.41931,0.1
2019,29.416666667,734.45941,0.1
2019,31.194444444,734.50714,0.1
2019,32.972222222,734.54724,0.1
2019,34.75,734.56354,0.1
2019,36.527777778,734.55591,0.1
2019,38.305555556,734.55591,0.1
2019,40.083333333,734.55591,0.1
2019,41.861111111,734.55591,0.1
2019,43.638888889,734.55591,0.1
2019,45.416666667,734.6275,0.1
2019,47.194444444,734.6275,0.1
2019,48.972222222,734.70776,0.1
2019,50.75,734.8844,0.1
2019,52.527777778,735.00568,0.1
2019,54.305555556,735.1814,0.1
2019,56.083333333,735.3905,0.1
2019,57.861111111,735.59113,0.1
2019,59.638888889,735.73621,0.1
2019,61.416666667,735.83179,0.1
2019,63.194444444,735.83179,0.1
2019,64.972222222,735.82416,0.1
2019,66.75,735.82416,0.1
2019,68.527777778,735.80023,0.1
2019,70.305555556,735.78406,0.1
2019,72.083333333,735.81653,0.1
2019,73.861111111,735.83179,0.1
2019,75.638888889,735.83179,0.1
2019,77.416666667,735.90527,0.1
2019,79.194444444,736.12872,0.1
2019,80.972222222,736.19275,0.1
2019,82.75,736.36945,0.1
2019,84.527777778,736.43341,0.1
2019,86.305555556,736.53845,0.1
2019,88.083333333,736.66638,0.1
2019,89.861111111,736.70654,0.1
2019,91.638888889,736.84308,0.1
2019,93.416666667,737.00354,0.1
2019,95.194444444,737.09137,0.1
2019,96.972222222,737.18787,0.1
2019,102.6875,737.4314,0.1
2019,104.465277778,737.63098,0.1
2019,106.243055556,737.83917,0.1
2019,108.020833333,738.08075,0.1
2019,109.798611111,738.24982,0.1
2019,111.576388889,738.36157,0.1
2019,113.354166667,738.60986,0.1
2019,115.131944444,738.93073,0.1
2019,116.909722222,739.21246,0.1
2019,118.6875,739.3089,0.1
2019,120.465277778,739.51715,0.1
2019,122.243055556,739.72626,0.1
2019,124.020833333,740.00604,0.1
2019,125.798611111,740.16742,0.1
2019,127.75,740.28015,0.1
2019,129.527777778,740.4635,0.1
2019,131.305555556,740.61633,0.1
2019,133.083333333,740.87323,0.1
2019,134.861111111,741.00977,0.1
2019,136.638888889,741.04132,0.1
2019,138.416666667,741.16162,0.1
2019,140.194444444,741.2915,0.1
2019,141.972222222,741.38605,0.1
2019,143.75,741.43567,0.1
2019,145.527777778,741.5799,0.1
2019,147.305555556,741.69257,0.1
2019,149.083333333,741.82819,0.1
2019,150.861111111,741.96478,0.1
2019,152.638888889,742.05261,0.1
2019,154.416666667,742.20636,0.1
2019,156.194444444,742.36584,0.1
2019,157.972222222,742.52631,0.1
2019,159.75,742.6142,0.1
2019,161.527777778,742.75073,0.1
2019,163.305555556,742.88824,0.1
2019,165.083333333,743.00098,0.1
2019,166.861111111,743.03247,0.1
2019,168.638888889,743.0401,0.1
2019,170.416666667,743.06396,0.1
2019,172.194444444,743.07159,0.1
2019,173.972222222,743.0802,0.1
2019,175.75,743.06396,0.1
2019,177.527777778,743.02386,0.1
2019,179.305555556,743.05536,0.1
2019,181.083333333,743.18427,0.1
2019,182.861111111,743.30463,0.1
2019,184.638888889,743.39343,0.1
2019,186.416666667,743.53766,0.1
2019,188.194444444,743.64935,0.1
2019,189.972222222,743.65802,0.1
2019,191.75,743.72192,0.1
2019,193.527777778,743.88239,0.1
2019,195.305555556,744.02661,0.1
2019,197.083333333,744.13928,0.1
2019,198.861111111,744.20331,0.1
2019,200.638888889,744.27588,0.1
2019,202.416666667,744.35608,0.1
2019,204.194444444,744.50024,0.1
2019,205.972222222,744.6283,0.1
2019,207.75,744.71802,0.1
2019,209.527777778,744.84601,0.1
2019,211.305555556,744.99115,0.1
2019,213.083333333,745.12585,0.1
2019,214.861111111,745.22229,0.1
2019,216.638888889,745.34351,0.1
2019,218.416666667,745.46393,0.1
2019,220.194444444,745.58325,0.1
2019,221.972222222,745.67975,0.1
2019,223.75,745.73602,0.1
2019,225.527777778,745.81628,0.1
2019,227.305555556,745.92035,0.1
2019,229.083333333,746.02545,0.1
2019,230.861111111,746.04932,0.1
2019,232.638888889,746.08081,0.1
2019,234.416666667,746.14575,0.1
2019,236.194444444,746.20111,0.1
2019,237.972222222,746.29089,0.1
2019,239.75,746.33771,0.1
2019,241.527777778,746.41028,0.1
2019,243.305555556,746.48291,0.1
2019,245.083333333,746.60321,0.1
2019,246.861111111,746.66724,0.1
2019,248.638888889,746.74744,0.1
2019,250.416666667,746.82764,0.1
2019,252.194444444,746.90784,0.1
2019,253.972222222,746.96417,0.1
2019,255.75,747.03583,0.1
2019,257.527777778,747.14948,0.1
2019,259.305555556,747.2373,0.1
2019,261.083333333,747.30133,0.1
2019,262.861111111,747.33282,0.1
2019,264.638888889,747.39777,0.1
2019,266.416666667,747.48657,0.1
2019,268.194444444,747.58972,0.1
2019,269.972222222,747.6795,0.1
2019,271.75,747.72632,0.1
2019,273.527777778,747.77496,0.1
2019,275.305555556,747.93542,0.1
2019,277.083333333,748.04718,0.1
2019,278.861111111,748.11115,0.1
2019,280.638888889,748.18372,0.1
2019,282.416666667,748.28778,0.1
2019,284.194444444,748.38428,0.1
2019,285.972222222,748.49695,0.1
2019,287.75,748.52081,0.1
2019,289.527777778,748.64117,0.1
2019,291.305555556,748.67462,0.1
2019,293.083333333,748.80255,0.1
2019,294.861111111,748.85889,0.1
2019,296.638888889,748.92291,0.1
2019,298.416666667,749.01837,0.1
2019,300.194444444,749.11487,0.1
2019,301.972222222,749.15588,0.1
2019,303.75,749.2113,0.1
2019,305.527777778,749.27527,0.1
2019,307.305555556,749.40326,0.1
2019,309.083333333,749.49976,0.1
2019,310.861111111,749.5647,0.1
2019,312.638888889,749.61243,0.1
2019,314.416666667,749.73273,0.1
2019,316.194444444,749.8139,0.1
2019,317.972222222,749.88556,0.1
2019,319.75,749.91705,0.1
2019,321.527777778,750.0307,0.1
2019,323.305555556,750.18353,0.1
2019,325.083333333,750.23029,0.1
2019,326.861111111,750.31146,0.1
2019,328.638888889,750.39075,0.1
2019,330.416666667,750.47955,0.1
2019,332.194444444,750.55975,0.1
2019,333.972222222,750.66388,0.1
2019,335.75,750.68774,0.1
2019,337.527777778,750.69537,0.1
2019,339.305555556,750.78418,0.1
2019,341.083333333,750.97711,0.1
2019,342.861111111,751.23309,0.1
2019,344.638888889,751.23309,0.1
2019,346.416666667,751.23309,0.1
2019,348.194444444,751.23309,0.1
2019,349.972222222,751.2254,0.1
2019,351.75,751.2254,0.1
2019,353.527777778,751.23309,0.1
2019,355.305555556,751.28174,0.1
2019,357.083333333,751.32947,0.1
2019,358.861111111,751.40302,0.1
2019,360.638888889,751.58643,0.1
2019,362.416666667,751.659,0.1
2019,364.194444444,751.72394,0.1
2019,365.972222222,751.8194,0.1
2020,2.75,751.85187,0.1
2020,4.527777778,751.91583,0.1
2020,6.305555556,751.96362,0.1
2020,8.083333333,752.02087,0.1
2020,9.861111111,752.06769,0.1
2020,11.638888889,752.125,0.1
2020,13.416666667,752.19666,0.1
2020,15.194444444,752.27686,0.1
2020,16.972222222,752.34082,0.1
2020,18.75,752.46979,0.1
2020,20.527777778,752.54144,0.1
2020,22.305555556,752.63116,0.1
2020,24.083333333,752.73431,0.1
2020,25.861111111,752.76581,0.1
2020,27.638888889,752.8623,0.1
2020,29.416666667,752.92725,0.1
2020,31.194444444,752.98352,0.1
2020,32.972222222,753.07141,0.1
2020,34.75,753.11151,0.1
2020,36.527777778,753.17645,0.1
2020,38.305555556,753.35315,0.1
2020,40.083333333,753.44098,0.1
2020,41.861111111,753.56036,0.1
2020,43.638888889,753.63391,0.1
2020,45.416666667,753.77716,0.1
2020,47.194444444,753.9137,0.1
2020,48.972222222,754.09808,0.1
2020,50.75,754.19446,0.1
2020,52.527777778,754.3645,0.1
2020,54.305555556,754.48389,0.1
2020,56.083333333,754.65289,0.1
2020,57.861111111,754.81238,0.1
2020,59.638888889,754.94989,0.1
2020,61.416666667,755.1333,0.1
2020,63.194444444,755.26984,0.1
2020,64.972222222,755.48755,0.1
2020,66.75,755.60791,0.1
2020,68.527777778,755.67188,0.1
2020,70.305555556,755.76068,0.1
2020,72.083333333,755.73584,0.1
2020,73.861111111,755.72058,0.1
2020,75.638888889,755.72058,0.1
2020,77.416666667,755.72729,0.1
2020,79.194444444,755.72729,0.1
2020,80.972222222,755.72729,0.1
2020,82.75,755.74347,0.1
2020,84.527777778,755.76068,0.1
2020,86.305555556,755.79224,0.1
2020,88.083333333,755.79987,0.1
2020,89.861111111,755.82373,0.1
2020,91.638888889,756.02429,0.1
2020,93.416666667,756.13696,0.1
2020,95.194444444,756.20959,0.1
2020,96.972222222,756.21814,0.1
2020,98.75,756.21814,0.1
2020,100.527777778,756.28113,0.1
2020,102.305555556,756.28113,0.1
2020,104.083333333,756.39386,0.1
2020,105.861111111,756.50562,0.1
2021,168.618055556,780.84949,0.1
2021,170.395833333,780.97748,0.1
2021,172.173611111,781.14557,0.1
2021,173.951388889,781.25922,0.1
2021,175.729166667,781.25922,0.1
2021,177.506944444,781.31555,0.1
2021,179.284722222,781.34613,0.1
2021,181.0625,781.34613,0.1
2021,182.840277778,781.3385,0.1
2021,184.618055556,781.3222,0.1
2021,186.395833333,781.3222,0.1
2021,188.173611111,781.49988,0.1
2021,189.951388889,781.61163,0.1
2021,191.729166667,781.61926,0.1
2021,193.506944444,781.7243,0.1
2021,195.284722222,781.8045,0.1
2021,197.0625,781.9325,0.1
2021,198.840277778,782.02795,0.1
2021,200.618055556,782.0528,0.1
2021,202.395833333,782.14166,0.1
2021,204.541666667,782.22949,0.1
2021,206.319444444,782.35748,0.1
2021,208.097222222,782.49402,0.1
2021,209.875,782.61438,0.1
2021,211.652777778,782.64685,0.1
2021,213.430555556,782.77478,0.1
2021,215.208333333,782.91998,0.1
2021,216.986111111,783.05652,0.1
2021,218.763888889,783.06415,0.1
2021,220.541666667,783.18445,0.1
2021,222.319444444,783.28857,0.1
2021,224.097222222,783.41754,0.1
2021,225.875,783.48914,0.1
2021,227.652777778,783.52161,0.1
2021,229.430555556,783.60181,0.1
2021,231.208333333,783.61804,0.1
2021,232.986111111,783.72211,0.1
2021,234.763888889,783.71448,0.1
2021,236.541666667,783.8186,0.1
2021,238.319444444,783.8988,0.1
2021,240.097222222,784.01154,0.1
2021,241.875,784.08313,0.1
2021,243.652777778,784.12329,0.1
2021,245.430555556,784.17194,0.1
2021,247.208333333,784.29993,0.1
2021,248.986111111,784.42023,0.1
2021,250.763888889,784.46899,0.1
2021,252.541666667,784.56537,0.1
2021,254.319444444,784.64563,0.1
2021,256.097222222,784.73352,0.1
2021,257.875,784.79749,0.1
2021,259.652777778,784.83759,0.1
2021,261.430555556,784.95026,0.1
2021,263.208333333,785.04675,0.1
2021,264.986111111,785.15082,0.1
2021,266.763888889,785.19092,0.1
2021,268.541666667,785.26349,0.1
2021,270.319444444,785.33514,0.1
2021,272.097222222,785.47174,0.1
2021,273.875,785.55194,0.1
2021,275.652777778,785.62451,0.1
2021,277.430555556,785.7124,0.1
2021,279.208333333,785.80115,0.1
2021,280.986111111,785.88135,0.1
2021,282.763888889,785.92151,0.1
2021,284.541666667,786.0094,0.1
2021,286.319444444,786.08197,0.1
2021,288.097222222,786.20233,0.1
2021,289.875,786.29871,0.1
2021,291.652777778,786.3551,0.1
2021,293.430555556,786.41046,0.1
2021,295.208333333,786.4668,0.1
2021,296.986111111,786.547,0.1
2021,298.763888889,786.547,0.1
2021,300.541666667,786.69983,0.1
2021,302.319444444,786.8125,0.1
2021,304.097222222,786.86792,0.1
2021,305.875,786.88416,0.1
2021,307.652777778,787.00446,0.1
2021,309.430555556,787.09332,0.1
2021,311.208333333,787.19739,0.1
2021,312.986111111,787.29382,0.1
2021,314.763888889,787.30151,0.1
2021,316.541666667,787.38171,0.1
2021,318.319444444,787.44568,0.1
2021,320.097222222,787.49438,0.1
2021,321.875,787.51831,0.1
2021,323.652777778,787.63098,0.1
2021,325.430555556,787.67871,0.1
2021,327.208333333,787.79138,0.1
2021,328.986111111,787.89545,0.1
2021,330.763888889,787.95947,0.1
2021,332.541666667,788.03967,0.1
2021,334.319444444,788.16864,0.1
2021,336.097222222,788.31281,0.1
2021,337.875,788.4093,0.1
2021,339.652777778,788.45703,0.1
2021,341.430555556,788.57739,0.1
2021,343.208333333,788.66614,0.1
2021,344.986111111,788.73016,0.1
2021,346.763888889,788.76263,0.1
2021,348.541666667,788.80273,0.1
2021,350.319444444,788.80273,0.1
2021,352.097222222,788.91449,0.1
2021,353.875,788.95459,0.1
2021,355.652777778,789.0033,0.1
2021,357.430555556,789.14752,0.1
2021,359.208333333,789.17999,0.1
2021,360.986111111,789.24396,0.1
2021,362.763888889,789.24396,0.1
2021,364.541666667,789.24396,0.1
2022,1.319444444,789.23535,0.1
2022,3.097222222,789.23535,0.1
2022,4.875,789.23535,0.1
2022,6.652777778,789.23535,0.1
2022,8.430555556,789.22772,0.1
2022,10.208333333,789.23535,0.1
2022,11.986111111,789.27545,0.1
2022,13.763888889,789.30029,0.1
2022,15.541666667,789.31555,0.1
2022,17.319444444,789.36426,0.1
2022,19.097222222,789.44452,0.1
2022,20.875,789.49225,0.1
2022,22.652777778,789.54095,0.1
2022,24.430555556,789.66888,0.1
2022,26.208333333,789.74152,0.1
2022,27.986111111,789.83795,0.1
2022,29.763888889,789.89429,0.1
2022,31.541666667,790.01459,0.1
2022,33.319444444,790.12634,0.1
2022,35.097222222,790.19037,0.1
2022,36.875,790.2868,0.1
2022,38.652777778,790.37567,0.1
2022,40.430555556,790.48737,0.1
2022,42.208333333,790.64014,0.1
2022,43.986111111,790.78436,0.1
2022,45.763888889,790.8894,0.1
2022,47.541666667,791.04126,0.1
2022,49.319444444,791.258,0.1
2022,51.097222222,791.55505,0.1
2022,52.875,791.77948,0.1
2022,54.652777778,791.98859,0.1
2022,56.430555556,792.24548,0.1
2022,58.208333333,792.5578,0.1
2022,59.986111111,792.88733,0.1
2022,61.763888889,793.12793,0.1
2022,63.541666667,793.44879,0.1
2022,65.319444444,793.68182,0.1
2022,67.097222222,793.90625,0.1
2022,68.875,794.02661,0.1
2022,70.652777778,793.98651,0.1
2022,72.430555556,794.02661,0.1
2022,74.208333333,794.21948,0.1
2022,75.986111111,794.37994,0.1
2022,77.763888889,794.52417,0.1
2022,79.541666667,794.70941,0.1
2022,81.319444444,794.9577,0.1
2022,83.097222222,795.29486,0.1
2022,84.875,795.55176,0.1
2022,86.652777778,795.67206,0.1
2022,88.430555556,795.79242,0.1
2022,90.208333333,795.90509,0.1
2022,91.986111111,795.97675,0.1
2022,93.763888889,796.11328,0.1
2022,95.541666667,796.12183,0.1
2022,97.319444444,796.50671,0.1
2022,99.097222222,796.79517,0.1
2022,100.875,796.96417,0.1
2022,102.652777778,797.00427,0.1
2022,104.430555556,797.1886,0.1
2022,106.208333333,797.50946,0.1
2022,107.986111111,797.69476,0.1
2022,109.763888889,797.83038,0.1
2022,111.541666667,797.99939,0.1
2022,113.319444444,798.03949,0.1
2022,115.097222222,798.32025,0.1
2022,116.875,798.58478,0.1
2022,118.652777778,798.69751,0.1
2022,120.430555556,798.91431,0.1
2022,122.208333333,799.15497,0.1
2022,123.986111111,799.4281,0.1
2022,125.763888889,799.6449,0.1
2022,127.541666667,799.8454,0.1
2022,129.319444444,799.98962,0.1
2022,131.097222222,800.08606,0.1
2022,132.875,800.26276,0.1
2022,134.652777778,800.43939,0.1
2022,136.430555556,800.40692,0.1
2022,138.208333333,800.43085,0.1
2022,139.986111111,800.45465,0.1
2022,141.763888889,800.46332,0.1
2022,143.541666667,800.58362,0.1
2022,145.319444444,800.71161,0.1
2022,147.097222222,800.80042,0.1
2022,148.875,800.88831,0.1
2022,150.652777778,800.94458,0.1
2022,152.430555556,801.05731,0.1
2022,154.208333333,801.20154,0.1
2022,155.986111111,801.24927,0.1
2022,157.763888889,801.28174,0.1
2022,159.541666667,801.34576,0.1
2022,161.319444444,801.37817,0.1
2022,163.097222222,801.45844,0.1
2022,164.875,801.45844,0.1
2022,166.652777778,801.53003,0.1
2022,168.430555556,801.57874,0.1
2022,170.208333333,801.6026,0.1
2022,171.986111111,801.6427,0.1
2022,173.763888889,801.6828,0.1
2022,175.541666667,801.7229,0.1
2022,177.319444444,801.83563,0.1
2022,179.097222222,801.9397,0.1
2022,180.875,801.98749,0.1
2022,182.652777778,802.04382,0.1
2022,184.430555556,802.09253,0.1
2022,186.208333333,802.18036,0.1
2022,187.986111111,802.21283,0.1
2022,189.763888889,802.24438,0.1
2022,191.541666667,802.28448,0.1
2022,193.319444444,802.31696,0.1
2022,195.097222222,802.35706,0.1
2022,196.875,802.57379,0.1
2022,199.763888889,802.63782,0.1
2022,201.541666667,802.69421,0.1
2022,203.319444444,802.76581,0.1
2022,205.097222222,802.86987,0.1
2022,206.875,802.95013,0.1
2022,208.652777778,803.06281,0.1
2022,210.430555556,803.16693,0.1
2022,212.208333333,803.29584,0.1
2022,213.986111111,803.40851,0.1
2022,215.763888889,803.44861,0.1
2022,217.541666667,803.52026,0.1
2022,219.319444444,803.59283,0.1
